id,anychildren,broadband,hispanic,race,region,spend
5655,0,1,1,white,W,720
5656,0,1,0,white,S,526
5657,1,1,0,white,W,5788
5658,0,0,0,white,S,1388
5659,1,1,0,white,W,263
5660,0,1,0,black,MW,3309
5661,1,0,0,white,S,136
5662,1,1,0,white,NE,1414
5663,1,1,0,white,NE,2763
5664,1,1,0,white,S,333
5665,1,1,0,white,S,84
5666,1,1,0,white,S,1336
5667,1,1,0,white,W,497
5668,1,1,0,white,S,2760
5669,0,0,0,white,NE,331
5670,1,1,1,white,MW,1380
5671,1,1,0,white,NE,4102
5672,1,1,0,white,MW,1713
5673,1,1,0,white,W,1409
5674,1,1,0,white,S,2625
5675,0,1,0,white,NE,6016
5676,1,1,0,white,S,186
5677,1,1,0,white,NE,386
5678,1,1,0,white,S,196
5679,1,0,0,white,S,2314
5680,1,1,0,white,S,13095
5681,0,1,0,white,NE,237
5682,1,1,1,white,W,504
5683,1,0,0,white,S,120
5684,1,1,1,white,W,193
5685,1,1,1,white,W,1121
5686,0,1,0,white,NE,44
5687,0,1,0,white,W,48
5688,0,1,0,white,S,1346
5689,1,1,0,white,S,2709
5690,0,1,1,white,S,70
5691,0,1,0,white,W,933
5692,1,1,0,white,MW,143
5693,1,1,0,white,NE,235
5694,1,1,0,white,W,623
5695,1,0,1,white,W,1350
5696,1,1,0,white,W,303
5697,0,1,0,white,NE,735
5698,1,1,0,white,NE,307
5699,1,1,0,white,W,401338
5700,0,1,0,white,S,584
5701,0,1,0,white,S,44
5702,1,1,0,other,W,1718
5703,1,1,0,white,MW,1923
5704,1,1,0,white,S,214
5705,1,1,0,white,S,1851
5706,0,1,0,white,S,330
5707,1,1,0,white,W,10
5708,0,0,0,white,S,200
5709,1,0,0,white,NE,188
5710,0,1,0,white,MW,182
5711,0,1,1,white,S,59
5712,1,1,0,white,W,1973
5713,0,1,0,white,W,437
5714,1,0,1,white,NE,93
5715,0,1,1,white,NE,828
5716,1,0,0,white,S,557
5717,1,1,0,white,MW,1281
5718,1,1,0,white,S,188
5719,0,1,0,white,S,190
5720,0,0,0,white,S,225
5721,1,1,0,white,NE,845
5722,1,0,0,white,W,20
5723,0,1,0,white,S,83
5724,1,1,1,white,W,395
5725,1,1,0,white,MW,499
5726,0,1,0,white,S,105
5727,1,0,0,white,NE,1774
5728,0,1,0,white,MW,508
5729,1,1,0,white,NE,725
5730,0,1,0,white,W,169
5731,1,1,0,white,NE,246
5732,1,1,0,white,S,256
5733,1,1,0,white,S,144
5734,1,1,0,white,MW,1009
5735,1,1,0,white,MW,350
5736,1,1,0,black,S,444
5737,1,1,0,white,NE,169
5738,1,1,0,white,W,2276
5739,1,1,0,white,S,2798
5740,1,1,1,white,S,1001
5741,1,1,0,white,NE,405
5742,1,0,0,white,S,454
5743,1,1,0,black,S,338
5744,0,1,0,white,NE,1188
5745,1,1,0,white,NE,12
5746,1,1,0,asian,S,710
5747,1,1,0,white,S,395
5748,1,1,0,white,NE,118
5749,1,1,1,white,NE,1468
5750,1,1,0,white,NE,738
5751,0,1,0,white,S,1885
5752,1,1,0,black,S,334
5753,1,1,0,white,S,1738
5754,0,1,1,white,NE,526
5755,0,1,1,white,W,497
5756,1,1,0,white,MW,298
5757,1,0,0,white,W,183
5758,1,1,0,white,NE,9585
5759,0,0,0,white,W,103
5760,1,0,1,white,S,129
5761,1,1,0,white,NE,112
5762,0,0,0,white,S,39
5763,1,0,0,white,MW,4651
5764,1,1,0,white,S,2117
5765,0,1,1,white,S,1328
5766,0,0,1,white,S,240
5767,0,1,0,white,MW,985
5768,1,1,1,white,S,20
5769,1,1,1,white,S,258
5770,0,0,0,white,MW,470
5771,0,1,0,white,W,20
5772,1,0,0,white,NE,80
5773,1,1,0,white,S,16
5774,1,1,0,black,S,4
5775,1,1,0,white,S,8383
5776,1,1,1,white,W,324
5777,1,1,0,white,NE,2506
5778,1,0,0,white,NE,87
5779,1,1,0,white,MW,1264
5780,1,1,0,white,S,4336
5781,1,1,1,white,S,179
5782,1,1,0,white,S,479
5783,1,1,1,white,S,2407
5784,1,1,0,white,NE,3265
5785,1,1,0,white,S,929
5786,1,1,0,white,S,1253
5787,1,1,0,white,S,6
5788,0,1,0,white,MW,236
5789,0,1,0,white,MW,927
5790,0,1,0,white,S,638
5791,1,1,0,white,MW,123
5792,0,1,0,white,W,812
5793,0,1,0,white,MW,164
5794,1,1,0,white,S,2753
5795,0,1,1,white,S,2528
5796,1,1,1,white,S,479
5797,1,1,0,white,S,153
5798,0,1,0,white,MW,297
5799,0,1,0,white,S,12041
5800,0,1,0,white,S,353
5801,0,1,0,white,NE,10
5802,1,1,1,white,S,67
5803,1,0,1,white,S,42
5804,0,1,0,white,NE,49
5805,1,0,1,white,W,208
5806,0,1,0,white,S,14
5807,1,1,0,white,NE,1614
5808,1,1,0,white,MW,45
5809,1,1,0,white,W,4771
5810,1,0,0,white,S,14
5811,1,1,0,white,MW,212
5812,0,1,0,white,S,1026
5813,1,0,1,white,S,1365
5814,1,0,0,white,NE,268
5815,1,1,0,white,MW,145
5816,1,1,0,white,NE,18
5817,0,0,0,white,NE,3592
5818,1,0,1,white,S,997
5819,1,1,0,white,S,176
5820,1,1,0,white,MW,783
5821,0,1,0,white,MW,444
5822,0,1,0,white,NE,1442
5823,0,0,0,white,NE,3116
5824,1,1,0,white,MW,50
5825,1,0,0,white,MW,426
5826,0,1,1,white,S,669
5827,0,1,0,white,NE,1604
5828,1,1,0,white,NE,4577
5829,1,0,0,white,S,973
5830,0,1,0,white,NE,46386
5831,0,1,1,white,NE,128
5832,0,1,1,white,MW,495
5833,0,1,0,white,MW,3353
5834,0,1,0,white,NE,795
5835,0,1,0,white,NE,737
5836,1,1,0,white,S,1719
5837,1,1,0,white,W,50
5838,1,1,0,white,S,261
5839,1,1,1,white,S,879
5840,0,0,1,white,W,1372
5841,1,0,0,white,S,1391
5842,0,1,0,white,S,324
5843,1,1,0,white,MW,135
5844,1,1,0,white,MW,298
5845,1,1,0,white,W,1252
5846,0,1,0,white,NE,306
5847,0,1,0,white,S,328
5848,0,1,1,white,NE,8568
5849,1,1,0,white,MW,42
5850,1,1,0,white,S,498
5851,0,1,1,white,MW,110
5852,0,1,0,white,MW,336
5853,1,1,0,white,S,56
5854,0,0,0,white,W,930
5855,1,0,0,white,W,1398
5856,0,1,0,white,W,608
5857,1,1,1,white,S,449
5858,0,1,0,white,MW,55
5859,1,1,1,white,S,15335
5860,1,1,0,white,S,14193
5861,1,1,0,white,MW,100
5862,1,1,0,white,W,22
5863,0,1,0,white,W,401
5864,1,0,1,other,W,473
5865,0,1,0,white,MW,936
5866,0,1,0,white,S,20
5867,1,1,0,white,S,5849
5868,1,1,0,white,NE,251
5869,0,1,0,white,W,1170
5870,0,1,0,white,S,101
5871,1,1,0,white,MW,8738
5872,1,1,0,white,S,174
5873,0,1,1,white,W,885
5874,0,1,0,white,S,46
5875,0,0,0,white,MW,22
5876,1,1,0,white,S,10
5877,1,1,0,white,NE,3717
5878,0,1,0,white,MW,12
5879,0,1,0,white,MW,378
5880,1,1,0,white,NE,1406
5881,1,1,0,white,S,1540
5882,1,1,0,white,MW,1271
5883,0,0,0,white,S,190
5884,1,1,0,white,S,397
5885,1,1,0,white,NE,885
5886,0,0,0,white,S,816
5887,0,1,0,white,MW,3186
5888,1,0,0,white,S,1217
5889,0,1,0,white,MW,141
5890,1,0,0,black,MW,269
5891,0,1,0,white,MW,1304
5892,1,1,0,white,W,378
5893,1,1,0,white,MW,606
5894,1,1,0,white,MW,63
5895,1,1,0,white,W,26
5896,1,0,0,white,S,20
5897,1,1,0,white,MW,2074
5898,1,1,0,white,MW,110
5899,0,1,0,white,NE,1176
5900,1,1,0,white,NE,892
5901,1,1,0,white,NE,400
5902,0,1,0,white,S,14
5903,1,1,0,white,S,262
5904,1,1,0,white,S,1618
5905,1,1,0,white,S,346
5906,1,1,0,white,NE,520
5907,0,1,0,white,S,365
5908,0,1,0,white,W,3754
5909,1,1,0,white,S,791
5910,1,1,1,white,MW,272
5911,1,1,0,white,S,527
5912,1,1,0,white,MW,185
5913,0,1,0,white,S,2294
5914,1,0,0,white,NE,221
5915,1,0,0,black,S,8
5916,0,1,0,white,MW,606
5917,0,1,0,white,W,273
5918,1,1,0,white,W,199
5919,0,1,0,white,MW,62
5920,0,1,0,white,S,1913
5921,1,1,0,white,MW,5714
5922,0,1,0,white,NE,989
5923,1,1,0,white,S,391
5924,1,1,1,white,W,112
5925,0,1,0,white,S,391
5926,0,1,0,white,S,545
5927,0,1,0,white,S,8833
5928,1,0,0,white,NE,1257
5929,0,1,0,white,S,519
5930,0,1,0,white,MW,1288
5931,1,0,0,white,S,2498
5932,0,1,0,white,S,110
5933,0,1,1,white,S,615
5934,0,1,0,white,W,162
5935,0,1,0,white,S,976
5936,1,1,0,white,S,368
5937,1,1,1,white,W,184
5938,1,1,1,white,S,275
5939,1,1,0,asian,W,1568
5940,0,1,0,white,S,127
5941,1,1,0,black,MW,776
5942,1,1,0,white,W,836
5943,1,0,1,white,MW,32
5944,1,1,0,white,S,384
5945,1,1,0,white,MW,3096
5946,1,1,0,white,W,217
5947,1,1,0,white,W,73
5948,1,1,1,white,W,1603
5949,1,1,1,white,W,250
5950,0,0,0,white,S,284
5951,1,1,0,white,NE,62
5952,0,0,0,white,W,818
5953,1,1,0,white,S,260
5954,1,0,1,black,S,217
5955,1,1,1,white,S,1125
5956,0,0,0,white,NE,391
5957,1,1,0,white,NE,519
5958,0,0,1,white,MW,1383
5959,0,1,0,white,MW,8928
5960,0,1,0,white,W,2233
5961,1,1,0,white,S,160
5962,1,1,0,white,MW,810
5963,0,1,0,other,W,272
5964,1,0,0,white,S,1386
5965,0,1,0,white,W,1879
5966,1,1,0,asian,W,595
5967,0,0,0,white,MW,15
5968,1,1,0,white,S,57
5969,0,1,0,white,S,3508
5970,0,1,0,white,S,11921
5971,1,1,0,white,MW,1097
5972,0,1,0,white,W,3360
5973,1,1,0,white,W,238
5974,1,0,0,black,S,11520
5975,1,1,0,white,S,967
5976,0,0,1,white,MW,1146
5977,1,0,0,white,MW,40
5978,0,1,0,white,MW,82
5979,1,1,0,white,MW,734
5980,0,0,1,white,W,28
5981,1,1,0,white,S,5
5982,1,1,0,white,W,330
5983,1,1,0,white,S,181
5984,0,1,1,white,S,28090
5985,0,1,0,white,NE,3742
5986,1,1,1,white,NE,85
5987,1,1,0,white,S,120
5988,0,1,0,white,W,514
5989,0,1,0,white,S,2803
5990,0,1,0,black,NE,193
5991,0,1,0,black,NE,5703
5992,1,1,0,black,S,1568
5993,1,1,1,white,S,401
5994,0,1,0,white,MW,93
5995,1,1,0,white,S,522
5996,1,1,0,white,MW,272
5997,1,1,0,white,S,96
5998,1,1,0,white,NE,3084
5999,1,1,1,white,W,758
6000,0,1,0,white,NE,3978
6001,1,1,0,black,S,240
6002,0,0,1,white,W,639
6003,0,1,0,white,NE,1704
6004,0,1,0,white,S,513
6005,0,1,0,white,W,260
6006,1,1,0,white,W,272
6007,1,1,0,white,MW,48
6008,1,1,0,white,W,400
6009,0,1,0,asian,MW,130
6010,1,1,0,white,NE,440
6011,0,1,0,white,NE,114
6012,1,1,0,white,MW,1928
6013,1,1,1,white,NE,922
6014,1,1,0,white,NE,1442
6015,1,1,0,white,MW,5106
6016,0,1,0,white,MW,18
6017,0,1,0,white,W,20
6018,1,0,1,white,S,10060
6019,1,1,0,white,S,297
6020,1,1,0,white,S,2246
6021,1,1,0,white,S,8
6022,1,1,0,white,S,170
6023,1,1,0,white,MW,717
6024,0,1,0,white,W,3359
6025,1,0,0,white,MW,775
6026,0,1,1,white,NE,6599
6027,0,1,0,white,MW,20
6028,1,1,1,white,W,18
6029,1,1,0,white,S,3076
6030,0,1,0,white,NE,6053
6031,0,1,0,white,W,133
6032,1,1,0,white,MW,716
6033,1,1,0,white,S,305
6034,1,0,0,white,S,40
6035,0,1,0,white,MW,962
6036,1,1,0,white,W,150
6037,1,1,0,white,MW,60
6038,0,0,0,white,S,244
6039,0,1,0,white,W,4105
6040,1,1,0,white,MW,234
6041,0,1,0,black,S,1900
6042,0,0,1,white,W,548
6043,0,1,1,white,S,220
6044,1,1,0,white,S,406
6045,1,1,0,white,MW,3057
6046,1,1,0,white,W,1560
6047,1,1,0,white,S,4800
6048,1,1,0,white,W,303
6049,1,1,0,white,S,2087
6050,1,1,0,asian,MW,114
6051,1,1,1,white,W,3608
6052,1,1,0,white,S,1388
6053,1,1,0,white,NE,57
6054,1,1,0,white,S,73
6055,1,1,0,white,MW,10406
6056,1,1,1,white,MW,186
6057,1,0,0,white,NE,70
6058,1,1,1,white,NE,5410
6059,1,1,0,white,NE,444
6060,0,0,0,white,W,361
6061,1,1,1,white,MW,106
6062,0,0,0,white,MW,656
6063,1,0,0,white,S,50
6064,1,1,0,white,W,274
6065,0,1,1,white,S,19
6066,0,1,1,white,NE,864
6067,1,1,0,white,MW,284
6068,0,1,1,white,S,126
6069,1,0,0,white,W,1706
6070,1,1,0,white,MW,37
6071,1,0,0,white,NE,1222
6072,0,1,0,asian,W,1561
6073,1,1,0,white,MW,289
6074,1,1,0,black,S,1019
6075,0,1,0,white,NE,2747
6076,1,0,0,white,MW,907
6077,1,0,0,white,NE,5845
6078,1,1,0,white,S,1506
6079,1,1,0,white,S,3577
6080,0,1,0,white,NE,216
6081,0,1,0,white,S,222
6082,1,1,0,white,S,40
6083,0,1,0,white,S,1365
6084,1,1,0,white,S,5131
6085,0,1,0,white,MW,109
6086,0,1,1,white,W,2372
6087,1,0,0,white,S,10
6088,0,1,0,white,W,5950
6089,1,0,0,white,NE,54
6090,1,1,0,white,W,3546
6091,0,1,0,white,NE,1098
6092,1,1,1,white,S,1987
6093,0,1,0,white,W,91
6094,0,1,0,white,W,514
6095,1,1,0,white,MW,1318
6096,0,0,1,white,S,1053
6097,1,1,1,white,W,216
6098,1,0,1,white,S,250
6099,1,0,0,asian,S,1674
6100,0,1,0,white,W,51
6101,1,1,1,white,NE,4079
6102,1,1,0,white,MW,21
6103,0,1,1,white,NE,6423
6104,0,1,1,white,S,676
6105,0,1,0,white,S,100
6106,0,1,0,white,S,557
6107,0,1,0,white,S,4480
6108,1,1,0,white,NE,312
6109,1,1,0,white,NE,52
6110,1,0,0,white,S,654
6111,0,1,0,white,MW,448
6112,1,1,0,white,S,977
6113,1,0,0,white,W,75
6114,0,1,0,white,MW,6367
6115,1,1,1,white,W,479
6116,1,1,0,white,NE,3119
6117,1,1,0,white,W,1908
6118,0,1,0,white,W,484
6119,1,1,0,white,S,158
6120,1,1,0,white,S,8521
6121,1,1,0,white,NE,16342
6122,1,1,0,white,NE,357
6123,0,1,0,white,S,22
6124,0,1,0,white,S,63
6125,0,1,0,white,MW,416
6126,0,1,1,white,W,1634
6127,1,1,0,white,S,116
6128,0,1,0,white,W,1578
6129,0,0,0,white,MW,112
6130,1,1,0,white,NE,428
6131,0,0,1,white,W,6
6132,1,1,0,white,MW,126
6133,1,1,0,white,NE,2322
6134,1,1,0,white,S,1320
6135,1,1,0,white,MW,6170
6136,0,1,0,white,W,305
6137,0,1,1,white,S,3270
6138,1,1,0,white,S,1417
6139,0,1,0,white,MW,615
6140,0,1,0,white,NE,67
6141,1,1,0,white,MW,208
6142,1,1,0,white,S,421
6143,1,1,0,white,NE,218
6144,1,1,1,white,NE,120
6145,1,0,0,white,MW,364
6146,0,1,0,white,S,2073
6147,1,1,1,white,NE,1731
6148,1,1,0,black,MW,369
6149,0,0,0,white,S,224
6150,1,1,0,white,W,1477
6151,0,0,0,white,MW,1805
6152,0,1,0,white,MW,71
6153,0,1,0,asian,W,1503
6154,1,1,0,white,MW,2214
6155,1,0,1,white,S,4779
6156,1,1,0,white,W,374
6157,1,1,0,white,S,146
6158,1,1,0,black,MW,1243
6159,1,1,0,white,S,40
6160,1,0,0,other,W,374
6161,0,1,0,white,W,1143
6162,1,1,0,white,NE,53
6163,1,1,0,white,S,146
6164,0,1,0,white,NE,225
6165,0,0,1,white,W,553
6166,0,1,0,white,S,447
6167,1,1,0,white,S,18
6168,1,1,1,white,S,371
6169,0,1,0,white,S,131
6170,1,1,0,white,MW,321
6171,1,1,0,white,W,2451
6172,1,1,0,white,NE,878
6173,0,1,0,white,S,28
6174,0,1,0,white,S,366
6175,0,1,0,white,W,1739
6176,0,0,0,white,NE,48
6177,1,1,0,white,W,577
6178,1,1,0,white,S,4591
6179,1,1,0,white,NE,1437
6180,0,1,0,white,W,198
6181,0,1,0,white,MW,326
6182,1,1,0,white,W,241
6183,1,1,0,white,MW,343
6184,1,1,0,white,NE,80
6185,1,1,0,white,S,275
6186,0,0,0,white,MW,32
6187,0,0,0,white,MW,26
6188,1,1,0,white,W,518
6189,0,1,0,white,MW,87
6190,0,1,0,white,W,86
6191,0,1,1,white,NE,246
6192,0,0,0,white,W,493
6193,1,1,0,white,MW,34
6194,1,1,0,white,NE,72
6195,1,0,0,white,S,322
6196,0,0,0,black,S,465
6197,0,1,0,white,MW,152
6198,1,1,1,white,NE,61
6199,0,1,1,white,S,120
6200,0,0,0,white,W,888
6201,1,1,0,white,NE,163
6202,1,0,0,white,W,1793
6203,1,1,0,white,W,421
6204,1,1,0,white,S,100
6205,1,1,0,white,MW,200
6206,1,1,0,white,S,160
6207,0,1,1,white,MW,5016
6208,0,1,1,white,MW,80
6209,0,1,0,white,NE,189
6210,1,1,0,white,S,157
6211,0,1,0,white,MW,1557
6212,1,1,0,white,MW,4671
6213,1,1,0,white,MW,927
6214,1,1,1,white,NE,161
6215,1,1,1,white,MW,344
6216,1,1,0,white,NE,1196
6217,1,1,0,white,NE,156
6218,1,1,0,white,S,20
6219,1,1,0,black,MW,720
6220,0,0,0,white,W,1349
6221,0,0,0,white,MW,331
6222,1,0,0,white,MW,19
6223,1,1,0,white,W,49
6224,0,1,1,white,S,712
6225,0,1,1,white,NE,4347
6226,1,1,0,white,NE,1197
6227,1,1,0,white,W,594
6228,0,1,0,black,NE,607
6229,1,1,0,white,S,247
6230,1,1,0,white,NE,398
6231,0,0,0,white,NE,636
6232,0,1,1,white,W,150
6233,0,1,0,white,S,882
6234,1,1,0,black,MW,3835
6235,0,0,0,white,W,2055
6236,1,1,0,white,S,93
6237,1,1,1,white,MW,130
6238,0,1,1,white,NE,962
6239,0,1,0,white,MW,2215
6240,1,1,0,white,MW,1161
6241,0,0,1,white,MW,252
6242,1,0,0,white,W,870
6243,1,1,0,white,NE,2724
6244,0,1,0,white,S,214
6245,1,1,0,white,S,296
6246,1,0,1,white,S,1130
6247,0,1,0,white,W,449
6248,1,0,0,white,S,1373
6249,1,1,0,white,W,300
6250,0,1,0,white,NE,64
6251,1,1,0,white,NE,215
6252,1,1,0,white,MW,260
6253,1,1,1,black,S,401
6254,1,1,0,black,MW,552
6255,1,1,0,white,S,1638
6256,1,0,0,white,W,885
6257,0,1,0,white,S,165
6258,0,0,0,white,S,463
6259,1,0,0,white,S,922
6260,1,1,0,white,S,220
6261,1,1,0,white,W,8297
6262,1,1,0,white,W,415
6263,1,1,0,white,NE,838
6264,0,1,0,white,NE,10330
6265,0,1,0,white,NE,68
6266,1,1,1,white,S,204
6267,1,1,0,white,S,1447
6268,1,1,0,white,S,27
6269,1,0,1,white,S,6895
6270,0,1,0,white,NE,1069
6271,0,1,0,white,MW,981
6272,1,1,0,white,W,533
6273,1,0,0,asian,W,40
6274,1,1,0,black,S,1100
6275,1,0,0,white,S,147
6276,0,1,0,white,NE,105
6277,0,1,0,white,NE,98
6278,0,1,1,white,MW,233
6279,0,0,0,white,S,605
6280,0,1,0,white,MW,165
6281,1,0,0,white,W,1338
6282,1,1,0,white,S,2372
6283,1,1,0,white,NE,2920
6284,0,1,0,white,W,5824
6285,1,1,0,white,S,380
6286,1,1,0,white,NE,316
6287,0,1,0,white,NE,637
6288,0,1,1,white,S,129
6289,1,1,0,white,S,840
6290,0,1,0,white,NE,2350
6291,1,1,0,white,NE,3894
6292,1,1,0,white,NE,108
6293,1,0,0,white,S,398
6294,1,0,0,white,MW,149
6295,1,1,0,white,MW,8760
6296,1,1,1,white,MW,140
6297,1,1,0,white,MW,516
6298,1,1,0,white,W,769
6299,0,0,0,white,NE,3765
6300,1,1,0,white,MW,814
6301,1,1,0,white,NE,3401
6302,0,1,0,white,S,124
6303,0,1,0,white,MW,5930
6304,1,1,0,white,W,518
6305,1,1,0,white,S,354
6306,0,0,0,white,MW,27
6307,0,1,0,white,S,189
6308,1,1,0,white,S,1758
6309,0,1,0,white,S,1294
6310,0,1,0,white,MW,160
6311,1,1,0,white,MW,831
6312,1,1,0,white,S,1975
6313,1,0,0,white,S,664
6314,0,1,1,white,W,24
6315,0,0,1,white,S,2589
6316,0,1,0,white,W,4968
6317,0,1,0,white,S,61
6318,0,1,1,white,MW,493
6319,1,1,0,white,S,500
6320,0,1,0,white,NE,855
6321,0,1,0,white,MW,68
6322,1,1,0,white,W,1001
6323,1,1,0,white,S,12
6324,1,1,0,white,S,2043
6325,0,1,0,white,MW,1007
6326,0,0,0,white,MW,367
6327,0,0,0,white,W,634
6328,1,1,0,white,S,50
6329,1,1,0,white,S,1523
6330,1,1,0,white,W,27554
6331,0,1,0,white,MW,21647
6332,0,1,0,white,MW,8029
6333,0,0,0,white,MW,20
6334,0,1,0,white,W,12858
6335,0,0,0,white,NE,709
6336,0,1,0,white,W,1469
6337,1,1,0,white,MW,2229
6338,1,1,1,white,S,7034
6339,0,1,0,white,S,3631
6340,1,1,1,white,NE,1223
6341,1,1,1,white,S,74
6342,0,1,0,white,MW,95
6343,1,1,1,white,S,2076
6344,0,1,0,white,NE,2853
6345,0,1,0,white,S,500
6346,1,0,1,white,MW,2712
6347,1,1,0,white,W,503
6348,1,0,1,white,S,1072
6349,1,1,0,white,S,8867
6350,1,1,1,white,NE,190
6351,0,1,0,white,NE,33
6352,1,1,0,white,S,277
6353,0,1,0,white,S,2774
6354,0,1,0,white,MW,143
6355,1,1,0,white,W,386
6356,1,0,0,white,MW,406
6357,0,1,0,black,NE,177
6358,0,1,0,white,S,70
6359,1,1,0,white,S,347
6360,1,1,0,white,S,40
6361,1,1,0,white,S,356
6362,0,1,0,white,W,1153
6363,0,1,0,white,W,4620
6364,1,0,0,white,S,48
6365,1,1,0,white,NE,1239
6366,0,1,0,white,S,547
6367,1,1,0,asian,S,1638
6368,1,0,1,white,W,64
6369,1,1,0,white,W,4883
6370,0,0,0,white,S,44
6371,1,1,1,white,MW,132
6372,1,1,0,black,S,86
6373,1,0,0,white,W,194
6374,1,1,1,white,S,489
6375,1,1,0,white,MW,193
6376,1,1,1,white,MW,1877
6377,0,1,0,white,NE,1626
6378,0,1,0,white,W,70
6379,0,1,0,white,W,676
6380,1,1,0,white,S,21
6381,0,1,0,white,NE,576
6382,0,1,0,white,S,374
6383,0,0,1,white,S,889
6384,0,1,0,white,NE,2715
6385,1,1,0,white,NE,18
6386,0,1,0,white,S,423
6387,0,1,0,white,MW,1488
6388,1,1,1,white,S,4431
6389,1,1,0,white,NE,1017
6390,0,1,1,white,MW,1980
6391,1,1,0,white,MW,4405
6392,1,1,0,white,S,35
6393,1,1,1,white,NE,118
6394,1,0,0,white,W,71
6395,1,0,0,white,S,645
6396,1,1,0,black,NE,923
6397,1,1,0,white,MW,697
6398,0,1,0,white,S,3560
6399,1,1,0,white,S,1445
6400,1,1,0,white,S,294
6401,0,1,0,white,MW,68
6402,0,1,0,white,S,5314
6403,1,1,0,white,NE,400
6404,0,1,0,white,MW,1061
6405,1,1,1,white,NE,72
6406,1,1,0,white,W,75
6407,1,1,1,white,NE,1204
6408,1,1,0,white,W,24
6409,0,1,0,white,S,442
6410,1,1,0,white,MW,501
6411,0,1,0,white,S,10
6412,1,1,0,white,W,877
6413,0,1,1,white,S,635
6414,0,1,0,white,S,411
6415,1,1,0,white,S,405
6416,0,1,0,white,MW,50
6417,0,1,1,white,S,657
6418,1,0,0,white,S,22
6419,1,0,1,white,MW,40
6420,0,0,0,white,W,18
6421,1,1,0,white,S,2283
6422,0,1,0,white,NE,1895
6423,0,0,0,white,S,328
6424,1,1,0,white,NE,1043
6425,0,0,1,white,S,3692
6426,1,0,0,white,S,215
6427,1,1,0,white,S,331
6428,1,1,0,white,MW,1401
6429,1,1,1,white,W,163
6430,0,1,1,white,W,201
6431,0,1,1,white,W,4448
6432,1,1,0,white,MW,7728
6433,0,1,0,white,W,375
6434,1,1,1,white,MW,82
6435,0,1,0,white,W,7435
6436,0,1,0,white,S,180
6437,0,1,0,white,S,1013
6438,1,1,1,white,S,146
6439,1,0,0,black,S,118
6440,0,1,0,white,S,585
6441,1,1,0,white,NE,121
6442,0,1,0,white,W,1348
6443,1,1,0,white,W,288
6444,1,1,0,white,MW,524
6445,0,1,1,white,MW,761
6446,0,1,0,white,MW,2706
6447,1,1,1,white,W,1123
6448,0,1,0,white,W,502
6449,1,0,0,white,S,42
6450,1,1,0,black,NE,542
6451,0,1,0,white,MW,81
6452,1,1,0,white,S,355
6453,1,1,0,white,S,1291
6454,0,1,0,white,W,1254
6455,1,1,1,white,S,105
6456,0,1,0,white,S,660
6457,0,0,1,white,MW,855
6458,1,1,1,white,S,1150
6459,1,1,1,white,S,538
6460,0,0,0,white,W,80
6461,0,1,1,white,S,2399
6462,1,1,0,white,S,6558
6463,1,1,0,white,W,566
6464,1,1,0,white,S,200
6465,1,1,0,white,W,1562
6466,1,1,0,white,S,488
6467,1,1,0,white,MW,1527
6468,1,1,0,white,NE,11740
6469,1,1,0,white,MW,868
6470,1,1,0,white,S,5699
6471,1,1,0,white,MW,57
6472,0,1,1,white,S,424
6473,0,0,0,white,S,27
6474,1,0,1,white,MW,128
6475,1,0,1,white,W,227
6476,0,1,1,white,NE,722
6477,1,0,1,white,W,462
6478,0,1,0,black,S,218
6479,1,1,0,white,S,37
6480,0,1,1,white,W,480
6481,1,1,1,white,S,745
6482,0,1,0,white,NE,234
6483,1,1,0,white,W,480
6484,1,1,0,white,S,486
6485,1,1,0,white,MW,389
6486,1,1,0,white,S,759
6487,1,0,0,white,S,144
6488,1,1,1,white,S,4496
6489,1,1,0,white,S,257
6490,1,1,0,white,W,254
6491,1,1,1,white,W,21
6492,0,1,0,white,NE,1220
6493,0,1,0,white,MW,56
6494,1,1,1,white,S,646
6495,1,1,1,white,NE,683
6496,1,1,0,white,S,3191
6497,1,1,0,white,NE,268
6498,0,1,0,white,S,625
6499,1,0,0,white,NE,64
6500,0,1,0,white,S,249
6501,1,1,0,white,MW,362
6502,0,1,0,white,S,3097
6503,0,0,0,white,NE,113
6504,0,0,0,white,S,232
6505,1,1,1,white,MW,177
6506,0,0,0,white,S,112
6507,1,0,1,white,NE,567
6508,1,1,0,white,NE,415
6509,1,1,0,white,NE,603
6510,0,1,0,white,S,42
6511,1,0,1,white,S,5260
6512,0,1,1,white,S,990
6513,1,1,0,white,S,5907
6514,1,1,0,white,MW,88
6515,0,1,0,white,S,77
6516,1,1,1,white,S,2459
6517,0,1,0,white,NE,6748
6518,0,1,0,black,S,234
6519,1,0,0,black,S,352
6520,1,1,0,white,S,1019
6521,1,1,0,white,MW,1689
6522,1,1,0,white,MW,31
6523,1,1,0,white,MW,61
6524,1,1,0,black,NE,44
6525,0,1,1,white,S,1604
6526,0,1,0,black,S,376
6527,1,1,0,white,S,379
6528,0,0,0,white,MW,1273
6529,1,0,0,white,MW,1271
6530,1,1,0,white,NE,958
6531,1,0,1,white,MW,2002
6532,1,1,0,white,NE,1546
6533,0,0,1,white,S,1477
6534,0,1,0,white,S,7513
6535,1,1,0,white,MW,154
6536,0,1,0,white,S,2638
6537,1,0,0,white,NE,1966
6538,1,1,0,white,S,32
6539,0,1,0,white,MW,987
6540,1,1,1,white,S,315
6541,1,1,0,white,MW,971
