Viewer,Show,Q1_Attentive,Q1_Excited,Q1_Happy,Q1_Engaged,Q1_Curious,Q1_Motivated,Q1_Comforted,Q1_Annoyed,Q1_Indifferent,Q2_Relatable,Q2_Funny,Q2_Confusing,Q2_Predictable,Q2_Entertaining,Q2_Fantasy,Q2_Original,Q2_Believable,Q2_Boring,Q2_Dramatic,Q2_Suspenseful
1911,Heroes,4,4,3,4,4,3,2,2,2,2,3,2,3,4,3,4,4,2,3,3
1912,American Chopper,3,4,4,2,2,2,2,2,2,2,4,1,4,4,1,4,3,2,2,2
1912,Cold Case,4,3,2,3,4,2,2,1,2,1,1,2,2,4,1,4,4,2,4,4
1913,Heroes,5,5,4,5,5,5,3,1,1,2,3,3,4,5,5,5,4,1,5,4
1919,Veronica Mars,3,2,3,3,3,2,1,4,4,2,3,1,4,3,1,4,4,3,4,4
1919,The Apprentice: Los Angeles,5,4,4,5,4,4,3,1,1,3,3,2,1,5,4,4,2,1,4,5
1919,Cold Case,5,1,5,5,4,4,3,1,1,5,5,2,2,5,3,4,4,1,3,5
1921,The Closer,4,4,3,5,4,3,3,1,2,3,2,2,2,5,2,4,4,1,5,5
1921,30 Rock,5,4,5,5,4,3,4,3,1,4,5,2,2,5,4,5,4,1,1,1
1921,Cold Case,5,4,3,5,5,4,3,2,1,3,2,2,1,5,3,5,4,1,5,5
1921,My Name is Earl,5,5,5,5,4,4,3,1,1,4,5,2,3,5,3,5,4,1,3,2
1922,Cold Case,5,5,3,5,5,5,3,1,3,3,2,1,2,5,3,5,3,1,5,5
1923,30 Rock,5,5,5,5,5,3,5,1,1,4,5,1,2,5,1,5,5,1,2,2
1924,The Apprentice: Los Angeles,5,4,4,5,4,4,5,1,2,3,2,1,2,5,4,4,3,1,4,4
1924,Cold Case,4,3,3,4,5,3,3,1,3,3,1,2,2,3,2,3,5,2,4,4
1924,Heroes,4,3,3,4,4,3,3,2,3,2,4,1,3,5,2,3,3,1,4,3
1925,Cold Case,5,5,5,5,4,5,4,2,2,5,5,2,3,5,3,5,5,2,5,3
1925,Two and a Half Men,5,5,5,5,5,4,3,2,2,4,4,5,3,5,3,4,4,2,5,5
1926,Two and a Half Men,2,2,3,2,1,1,2,1,5,4,5,1,2,5,1,5,5,1,3,1
1931,Veronica Mars,4,3,3,4,4,3,2,2,2,3,3,2,3,4,2,3,3,2,4,4
1931,Las Vegas,4,3,3,4,4,3,3,2,3,3,2,5,3,3,2,3,2,2,3,4
1932,Veronica Mars,4,3,4,4,4,4,3,2,2,3,4,2,3,4,4,4,3,1,4,4
1932,Supernatural,4,4,4,3,4,4,2,2,2,3,4,2,2,5,5,5,2,1,5,5
1932,Friday Night Lights,3,4,4,4,4,4,2,2,3,4,4,2,4,4,2,4,4,2,4,4
1933,Heroes,4,4,4,2,5,4,3,2,2,3,2,2,3,5,2,4,3,2,4,4
1936,The War at Home,3,3,3,4,3,2,1,1,2,1,3,2,2,4,2,3,2,1,4,4
1936,Cold Case,3,3,4,2,2,2,2,2,2,1,5,2,1,5,2,3,3,2,2,2
1938,Cold Case,4,4,4,4,4,4,1,1,1,4,3,1,2,4,3,4,4,1,5,5
1939,The Apprentice: Los Angeles,4,4,4,5,3,5,3,1,2,3,1,2,3,4,2,5,3,2,4,4
1939,Two and a Half Men,3,5,5,3,2,2,4,1,1,4,5,2,3,5,2,2,3,2,3,2
1945,Las Vegas,4,3,3,4,4,4,2,1,2,2,4,2,2,4,3,3,3,1,3,4
1945,The Apprentice: Los Angeles,3,3,3,3,3,4,1,4,3,4,4,1,4,3,1,3,4,3,2,2
1946,Las Vegas,4,2,4,4,2,4,3,4,3,4,4,3,2,4,4,4,4,2,4,5
1946,Heroes,5,5,5,5,5,5,5,1,4,4,4,2,2,3,3,4,4,2,3,4
1948,Two and a Half Men,5,3,5,5,3,2,3,1,1,5,5,1,1,5,1,5,5,1,2,3
1949,The Closer,3,2,2,3,4,2,3,2,4,4,3,2,3,4,2,4,3,2,3,4
1949,Las Vegas,4,2,2,4,4,3,2,2,3,3,2,3,2,4,2,4,4,2,4,5
1949,Cold Case,4,4,3,4,4,3,3,3,3,4,4,2,3,4,3,4,3,2,4,3
1949,The Biggest Loser,4,3,2,4,3,3,2,2,5,3,3,3,3,4,2,4,3,2,4,4
1950,Las Vegas,5,3,1,2,5,4,4,3,2,4,3,2,4,4,2,5,3,3,4,3
1950,30 Rock,5,5,5,5,5,5,5,5,5,5,3,5,5,5,4,5,2,5,4,5
1950,Shark,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1950,My Name is Earl,5,4,4,5,5,3,5,4,4,5,4,5,4,4,3,5,4,3,4,4
1950,Two and a Half Men,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1950,Heroes,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1951,Supernatural,4,4,4,4,4,3,2,2,3,1,3,1,3,4,2,3,2,3,3,3
1951,The Apprentice: Los Angeles,4,3,3,4,4,2,2,1,1,2,2,3,2,4,4,4,2,1,5,5
1953,The Biggest Loser,4,3,4,4,4,5,3,2,3,4,3,3,5,4,1,4,4,2,3,2
1954,Cold Case,5,5,5,5,5,5,4,5,5,4,1,2,1,5,3,5,1,1,4,5
1954,Heroes,1,5,1,1,5,5,1,1,1,3,1,3,3,5,5,5,5,1,5,5
1958,Close to Home,4,4,2,4,1,4,3,1,1,1,1,1,2,5,2,5,4,1,4,4
1958,Las Vegas,4,3,3,4,1,3,1,1,4,3,2,3,2,5,2,4,4,1,4,4
1958,The Unit,4,3,3,4,2,3,4,3,5,1,2,3,2,4,4,4,2,1,4,4
1958,Cold Case,5,4,5,5,3,3,4,1,1,1,5,1,1,5,4,5,3,1,2,2
1958,Shark,3,2,1,4,1,2,2,2,4,4,2,3,3,4,2,3,3,2,4,4
1958,My Name is Earl,4,4,2,4,1,2,4,1,2,2,3,1,3,5,3,3,3,1,4,4
1959,The War at Home,4,4,4,3,3,3,4,1,2,5,5,1,3,5,1,4,4,1,4,3
1960,House Hunters,3,4,3,3,2,3,3,4,2,4,2,1,4,4,2,3,5,2,3,2
1961,The War at Home,5,5,5,5,5,3,5,1,1,5,5,1,3,5,1,5,5,1,1,5
1962,House Hunters,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3
1962,Veronica Mars,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3
1962,Supernatural,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3
1962,Friday Night Lights,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1962,Close to Home,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,1,3,1
1962,Las Vegas,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1963,Veronica Mars,5,5,5,5,5,4,4,1,1,4,4,1,3,5,5,5,4,1,5,5
1963,Supernatural,4,4,4,4,4,4,4,1,1,4,4,1,2,4,4,4,4,1,4,4
1963,Las Vegas,5,5,5,5,5,5,4,1,1,5,5,1,3,5,4,5,4,1,5,5
1963,Bones,4,4,4,4,4,4,4,1,2,4,5,1,3,4,4,4,3,1,4,4
1963,Heroes,5,4,4,5,4,4,4,1,1,4,4,1,4,5,3,4,4,1,4,4
1965,Friday Night Lights,5,5,5,5,5,5,5,5,5,5,4,4,4,5,4,5,4,4,5,5
1965,The Apprentice: Los Angeles,5,5,4,4,4,4,4,4,5,4,5,5,4,4,4,5,4,5,4,4
1967,The Biggest Loser,5,4,5,4,3,4,3,2,3,4,5,3,3,4,2,3,4,3,2,3
1967,Two and a Half Men,5,4,4,5,3,5,3,4,3,4,4,2,3,5,2,3,5,2,3,4
1968,Living with Ed,5,5,5,5,5,2,5,1,1,5,3,1,4,5,1,4,5,1,1,4
1968,House Hunters,5,5,5,5,4,2,4,1,1,5,5,2,4,5,2,5,5,1,4,4
1968,Two and a Half Men,5,4,4,5,5,5,3,1,1,3,5,1,2,5,2,5,4,1,2,2
1970,The Biggest Loser,4,4,3,4,4,2,2,2,2,4,4,1,4,4,1,4,4,1,4,5
1972,Supernatural,2,2,2,3,2,2,2,2,3,1,2,3,4,5,5,3,2,2,4,3
1972,The Unit,3,3,3,3,3,3,3,2,3,1,2,2,4,5,5,4,1,4,3,5
1976,House Hunters,5,5,5,5,5,5,5,1,2,5,3,1,3,5,2,5,5,2,3,3
1977,House Hunters,4,4,4,4,4,4,3,2,2,4,4,2,3,4,2,4,4,2,2,2
1977,Friday Night Lights,2,3,2,3,4,4,2,2,3,4,1,3,2,3,1,4,5,3,2,1
1977,The War at Home,3,3,3,3,3,3,3,3,3,4,3,2,4,4,2,4,3,2,4,4
1977,Two and a Half Men,4,4,4,4,4,3,4,3,2,4,4,2,2,4,2,4,4,2,3,2
1978,The Apprentice: Los Angeles,4,4,4,5,4,3,4,1,2,4,3,1,3,5,2,5,4,1,5,5
1978,Cold Case,4,3,3,4,4,3,3,1,1,3,3,2,3,4,3,3,3,1,4,4
1980,Living with Ed,1,5,5,4,3,4,4,3,2,4,4,1,2,4,4,4,4,3,4,3
1980,Monarch Cove,4,4,4,4,4,4,4,4,4,4,2,4,3,3,1,5,2,4,4,3
1980,The Closer,3,3,3,3,3,3,3,3,3,4,4,4,3,4,5,4,4,4,3,4
1980,Supernatural,4,4,4,3,4,4,3,4,3,4,4,4,3,3,2,4,4,3,4,4
1981,Cold Case,2,2,2,2,3,3,3,2,2,2,3,3,3,3,3,4,2,2,4,3
1981,Bones,3,3,3,3,3,3,3,3,3,2,2,3,3,3,2,2,2,2,3,3
1982,The Closer,5,5,5,5,5,5,5,1,1,5,5,1,1,5,1,5,5,1,5,5
1982,Close to Home,5,3,3,5,5,5,3,3,5,5,5,1,1,5,1,5,5,1,5,5
1982,The Apprentice: Los Angeles,5,5,5,5,5,5,5,1,1,5,5,1,1,5,5,5,1,1,5,5
1983,Bones,3,4,4,4,4,3,3,1,1,1,4,1,1,4,1,1,3,1,4,4
1986,The Closer,5,5,5,5,5,4,4,1,1,4,4,1,2,5,1,5,5,1,5,5
1987,The Unit,3,3,2,4,4,1,1,1,2,1,1,1,2,4,2,3,2,1,5,3
1987,Cold Case,3,4,2,4,3,3,2,1,1,1,1,3,2,4,2,3,2,1,5,5
1988,30 Rock,5,5,5,5,5,5,5,1,1,5,5,1,2,5,1,5,5,1,2,1
1988,Cold Case,2,3,4,2,2,3,4,4,3,3,4,1,3,4,2,4,4,3,3,1
1988,Two and a Half Men,5,5,5,5,5,5,5,2,2,2,3,2,5,5,5,5,2,2,5,5
1997,Friday Night Lights,5,5,5,5,5,5,4,1,1,4,3,1,4,5,1,4,3,1,1,1
1997,Las Vegas,3,2,3,4,2,2,3,3,3,5,3,2,3,5,4,4,3,2,3,4
1997,The Apprentice: Los Angeles,3,2,4,3,3,3,4,3,3,4,4,1,2,5,4,5,3,4,4,2
1997,Cold Case,3,3,4,4,3,4,4,3,4,3,2,4,4,5,5,4,5,1,3,5
1997,The Biggest Loser,5,4,4,4,4,4,4,4,4,5,4,1,4,5,4,5,5,2,5,4
1999,Cold Case,4,4,3,3,4,3,3,3,3,3,3,3,3,4,2,4,4,2,4,4
1999,Bones,3,4,4,3,3,3,4,3,3,4,4,2,4,4,2,3,4,3,2,2
1999,Shark,4,4,4,4,4,4,3,3,3,4,3,3,3,4,3,4,4,3,4,4
1999,Two and a Half Men,4,4,4,4,4,4,3,3,3,4,3,3,3,4,2,4,4,2,4,4
2001,Friday Night Lights,4,3,3,4,5,2,2,1,2,2,3,2,3,4,3,4,3,1,4,4
2001,Las Vegas,4,4,3,4,4,3,3,2,3,3,3,3,4,4,2,3,4,2,4,4
2001,Bones,3,3,4,4,4,2,3,1,2,3,5,2,3,4,2,3,3,1,3,3
2001,My Name is Earl,5,4,4,4,3,4,3,3,2,3,3,2,4,4,2,3,4,2,3,3
2001,Two and a Half Men,4,3,4,3,3,3,3,2,2,3,5,2,3,5,2,4,4,1,4,3
2002,House Hunters,4,3,3,5,4,3,4,3,2,4,3,2,2,5,1,5,4,2,3,4
2002,Friday Night Lights,4,4,5,5,2,5,5,1,1,4,2,1,3,5,3,4,3,3,3,4
2002,The Apprentice: Los Angeles,4,3,3,5,3,4,4,3,2,3,5,1,3,5,3,4,3,1,4,4
2004,Two and a Half Men,5,5,5,5,5,5,5,1,1,4,5,1,2,5,3,4,2,1,1,1
2007,The War at Home,3,1,2,4,4,2,1,3,4,1,5,3,3,4,1,5,4,3,4,4
2007,The Apprentice: Los Angeles,4,3,4,3,4,2,3,2,2,5,5,3,1,5,2,5,4,2,4,3
2007,My Name is Earl,4,5,5,5,5,5,5,2,1,5,5,3,4,5,1,5,3,1,3,5
2009,Friday Night Lights,4,3,2,4,4,2,2,2,2,2,3,2,2,4,2,3,3,2,5,5
2009,Close to Home,4,2,3,4,4,3,4,3,2,4,3,3,2,4,3,4,4,2,5,3
2010,Living with Ed,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010,Monarch Cove,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
2010,Lisa Williams: Life Among the Dead,4,4,4,4,4,4,4,4,4,4,5,4,4,4,5,4,4,4,4,5
2010,The Closer,5,5,4,5,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4
2012,Living with Ed,4,4,5,4,5,5,4,5,4,4,4,5,4,4,4,4,4,4,4,4
2012,Monarch Cove,4,4,4,3,4,4,4,4,3,5,5,4,4,4,4,5,5,5,5,4
2012,Lisa Williams: Life Among the Dead,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4
2012,House Hunters,4,5,5,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4
2012,The Closer,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,5,2,5,5,4
2015,Living with Ed,3,3,4,3,3,3,3,2,2,3,4,3,4,3,2,3,3,2,2,2
2015,The Apprentice: Los Angeles,3,3,4,3,3,4,3,2,2,3,4,3,3,4,4,4,3,2,3,2
2015,The Biggest Loser,3,3,4,4,3,2,3,2,3,3,3,2,3,4,3,3,2,2,3,4
2016,House Hunters,4,4,4,4,4,5,4,2,1,5,3,1,3,5,1,3,4,1,5,1
2016,Friday Night Lights,3,2,1,3,4,1,1,2,2,2,1,1,3,4,1,4,4,1,1,1
2016,The Biggest Loser,2,2,1,3,4,2,2,2,2,3,2,2,3,4,1,3,3,2,5,4
2018,Living with Ed,3,3,3,3,4,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4
2018,Monarch Cove,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4
2018,Lisa Williams: Life Among the Dead,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2018,House Hunters,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4
2018,The Closer,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2023,House Hunters,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,3,3,1,1
2023,Two and a Half Men,4,3,5,5,4,3,4,2,3,1,5,1,1,5,2,3,2,1,3,1
2027,House Hunters,3,3,3,2,4,3,3,1,2,3,2,2,3,3,1,3,4,1,2,3
2027,30 Rock,4,4,4,4,4,3,2,2,2,2,5,2,2,5,2,4,2,1,3,2
2027,The Apprentice: Los Angeles,4,4,4,5,4,4,3,1,1,4,2,1,2,4,1,4,5,1,4,4
2027,The Biggest Loser,4,4,5,4,3,3,3,2,2,4,5,2,4,5,2,4,3,2,2,2
2027,My Name is Earl,4,4,3,4,4,4,2,2,1,4,3,2,3,5,2,4,4,2,3,3
2029,House Hunters,5,4,4,5,4,1,3,1,4,4,5,2,3,5,5,4,4,1,5,3
2029,The Closer,5,5,4,5,5,4,4,1,1,4,3,1,3,4,2,4,4,1,3,1
2029,Veronica Mars,4,4,4,4,5,1,3,1,1,3,4,1,1,4,4,4,3,1,5,5
2030,Living with Ed,3,3,2,2,3,1,3,1,4,3,3,2,3,3,2,3,4,1,2,3
2030,House Hunters,4,4,3,3,4,3,3,2,2,3,2,2,1,4,1,4,4,1,2,2
2030,Veronica Mars,4,4,3,4,4,3,3,2,1,1,3,1,2,4,4,4,3,1,3,4
2030,Supernatural,3,3,3,3,2,2,3,1,3,3,5,2,4,4,2,4,4,1,2,3
2030,Close to Home,4,3,3,4,4,2,3,2,2,2,4,2,2,4,2,4,4,2,4,4
2030,Las Vegas,4,4,3,4,4,2,3,2,3,2,3,2,1,4,1,4,4,1,4,4
2031,Friday Night Lights,3,3,2,2,3,2,3,3,3,2,3,2,3,2,2,2,2,3,2,2
2032,Veronica Mars,3,3,4,3,2,1,2,2,3,4,4,1,3,4,3,3,4,3,3,3
2032,Two and a Half Men,3,4,4,4,5,3,3,2,3,3,4,3,3,4,5,4,3,1,4,5
2034,Iron Chef America,5,4,4,5,4,4,3,2,3,3,5,2,3,5,4,5,5,1,2,3
2034,House Hunters,4,4,4,4,4,3,4,2,3,4,4,3,4,4,4,4,4,2,4,4
2034,Las Vegas,4,4,4,5,5,4,4,2,3,4,4,1,3,5,4,4,5,2,4,4
2035,30 Rock,4,3,4,3,4,2,2,2,3,2,3,3,1,4,3,4,2,1,4,4
2035,The Unit,3,3,3,3,3,3,3,3,4,3,4,2,3,3,2,2,3,2,3,2
2035,Bones,4,4,3,4,5,4,2,2,2,2,3,4,2,4,2,3,2,2,4,5
2036,The Closer,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2036,Veronica Mars,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2036,30 Rock,5,5,5,4,3,3,2,1,3,5,5,2,5,5,1,4,4,1,4,4
2036,The War at Home,5,5,5,5,5,5,5,1,1,5,5,1,2,5,2,5,5,1,4,5
2037,House Hunters,4,4,4,4,4,3,4,1,2,4,3,2,3,4,2,4,4,2,2,2
2040,House Hunters,3,3,3,3,4,3,2,4,4,4,4,3,4,4,1,3,3,3,5,2
2040,The Closer,4,5,4,5,4,4,4,2,3,4,3,1,2,4,1,4,5,4,2,1
2040,Veronica Mars,5,3,3,4,5,4,2,2,2,3,3,3,3,5,2,4,4,3,4,4
2041,My Name is Earl,4,4,4,4,4,3,2,1,2,3,4,2,1,5,4,4,3,2,3,4
2041,Two and a Half Men,4,4,4,4,4,3,3,2,1,3,5,1,2,5,3,4,4,1,2,2
2044,Las Vegas,4,4,5,4,4,1,4,1,3,3,5,3,3,5,3,5,2,1,4,4
2053,Las Vegas,3,3,3,4,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4
2054,Bones,3,2,4,4,3,1,4,1,2,4,5,1,3,4,1,4,3,2,2,2
2054,My Name is Earl,4,4,4,5,4,3,3,2,1,3,4,2,3,4,1,1,2,2,4,4
2056,Lisa Williams: Life Among the Dead,4,4,3,4,4,4,3,2,1,2,1,3,2,3,3,4,2,1,5,5
2056,Supernatural,5,5,3,4,5,3,2,1,1,4,3,3,2,5,3,5,3,2,5,5
2060,Supernatural,4,4,4,4,3,3,3,2,3,3,4,3,3,4,2,4,4,2,4,3
2060,Friday Night Lights,4,4,4,4,3,3,3,1,3,3,4,2,3,4,2,4,4,1,3,3
2060,30 Rock,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2060,My Name is Earl,4,4,4,4,3,4,3,2,3,4,3,2,3,4,2,4,4,1,4,4
2060,Two and a Half Men,4,4,4,4,3,4,3,2,3,4,4,3,3,4,3,4,4,2,4,4
2062,House Hunters,5,5,3,5,5,1,2,1,2,2,1,1,2,5,1,4,5,1,5,5
2062,The Closer,3,3,1,3,2,4,1,1,2,2,2,1,2,3,1,4,5,3,2,2
2062,Supernatural,5,4,3,5,4,1,1,1,2,2,1,3,3,5,4,4,2,1,4,4
2062,Las Vegas,5,4,3,5,3,1,1,1,1,3,3,2,3,5,1,5,5,1,4,3
2062,The Biggest Loser,3,3,2,3,3,1,1,3,1,1,1,2,3,4,5,3,1,2,3,3
2067,House Hunters,2,2,2,3,2,2,2,1,4,4,1,1,2,3,1,2,3,2,1,1
2069,The Closer,4,3,3,5,4,1,2,1,3,2,2,3,4,5,1,5,3,1,5,5
2069,Veronica Mars,4,4,1,5,4,3,1,2,1,3,3,3,2,5,1,4,4,1,5,5
2069,Supernatural,5,5,3,5,5,5,3,3,3,4,4,2,2,5,1,5,5,1,4,4
2069,Bones,5,5,3,5,5,3,2,3,3,3,3,2,3,4,5,4,3,2,5,4
2076,Project Runway,4,4,5,4,4,4,4,1,1,4,4,2,2,4,2,5,3,1,4,4
2076,My Super Sweet 16,3,4,4,3,3,4,4,2,1,3,4,2,2,4,2,4,4,2,2,3
2076,Real World XVIII Denver Launch,4,3,3,4,3,3,4,1,1,4,4,3,4,4,4,4,4,2,4,4
2076,Ugly Betty,4,4,4,4,4,4,4,1,1,4,5,2,3,4,4,4,4,1,5,4
2076,Grey's Anatomy,3,3,2,3,3,3,2,4,4,2,2,2,5,3,3,2,2,3,3,2
2078,Iron Chef America,3,2,1,3,3,2,2,1,1,3,1,2,3,4,1,2,4,2,4,3
2078,Trading Spaces: All Stars,3,3,3,4,4,3,3,1,3,4,3,1,2,4,3,4,4,3,1,2
2078,House Hunters,4,3,2,4,4,2,2,1,1,4,3,2,3,4,2,4,4,1,3,2
2078,The Unit,4,3,3,4,3,3,2,1,1,3,4,2,2,4,2,2,4,1,3,3
2078,Cold Case,4,3,3,4,4,4,3,1,2,4,4,2,2,4,2,4,4,1,4,3
2078,The Biggest Loser,4,2,2,4,4,3,2,3,2,3,2,2,2,4,2,4,4,1,4,4
2079,Trading Spaces: All Stars,2,3,2,2,5,2,2,2,2,4,3,2,2,4,2,2,4,2,1,1
2079,My Super Sweet 16,2,1,2,2,1,2,1,5,5,3,2,1,5,4,3,1,3,2,3,1
2079,What Not to Wear,3,3,4,3,3,3,3,2,3,4,3,2,2,4,1,5,4,2,1,3
2079,Real World XVIII Denver Launch,2,3,2,3,1,3,2,3,2,3,3,1,3,4,4,2,3,2,5,2
2079,America's Next Top Model,3,3,3,3,1,3,3,2,2,4,3,1,4,2,1,3,5,3,1,1
2082,Real World XVIII Denver Launch,3,3,3,3,4,2,3,2,3,4,4,1,4,5,1,1,5,1,1,1
2082,Monk,4,4,3,4,4,1,2,1,1,4,4,2,3,5,4,5,3,1,5,4
2082,The Closer,4,3,4,4,4,2,2,1,1,2,5,2,3,5,3,5,3,1,2,2
2082,Veronica Mars,5,4,3,5,4,1,1,1,1,4,5,1,2,5,3,5,4,1,4,4
2085,Top Chef,3,3,3,4,2,4,3,1,2,3,3,1,3,4,2,4,3,1,4,3
2085,Project Runway,4,4,3,4,4,3,3,1,3,2,2,2,4,4,2,3,2,2,4,4
2085,My Super Sweet 16,3,3,4,4,4,3,4,2,3,2,2,1,4,2,4,3,3,2,3,2
2085,Real World XVIII Denver Launch,3,4,4,3,3,3,2,2,4,3,2,2,4,4,3,3,3,2,4,3
2085,Law and Order: Criminal Intent,3,3,3,3,3,3,4,3,3,2,4,2,3,3,3,3,3,2,3,4
2086,Project Runway,3,3,3,3,3,3,2,2,1,3,4,3,3,4,4,2,3,2,4,4
2086,Real World XVIII Denver Launch,5,5,5,5,5,5,5,4,1,5,5,2,5,5,4,5,3,1,5,5
2086,America's Next Top Model,4,4,4,4,3,4,2,3,1,1,5,1,5,5,1,5,5,3,5,5
2086,Shark,2,3,4,3,2,2,2,2,3,3,3,3,4,4,4,4,3,2,5,4
2086,Grey's Anatomy,5,5,5,5,5,5,5,3,1,5,5,3,3,5,3,5,3,1,5,5
2090,Iron Chef America,5,5,2,5,5,2,1,2,1,2,2,4,1,5,1,5,5,1,5,5
2090,House Hunters,1,2,3,3,3,2,4,2,5,5,1,1,3,4,1,2,5,4,1,1
2090,Law and Order: Criminal Intent,5,5,3,5,5,2,1,2,1,4,3,4,1,5,1,3,5,1,5,5
2090,Cold Case,5,5,3,5,5,2,1,4,1,4,5,5,2,5,3,5,3,2,5,4
2090,CSI: Crime Scene Investigation,5,5,2,5,5,3,2,4,1,4,3,5,1,5,1,5,5,1,5,5
2091,Monk,4,4,4,5,5,3,3,2,1,4,5,2,3,5,2,5,3,1,3,4
2091,Law and Order: Criminal Intent,4,5,4,5,4,2,3,3,2,4,5,3,1,5,4,5,4,2,5,5
2091,Cold Case,5,5,5,5,5,5,5,1,1,4,5,2,2,5,2,5,5,2,4,5
2092,America's Next Top Model,3,3,4,3,3,5,3,2,2,3,3,1,4,5,5,2,3,2,3,2
2101,Smallville,5,5,5,5,5,4,3,4,3,3,3,4,1,5,4,5,3,1,5,5
2101,Grey's Anatomy,5,5,5,5,5,5,5,4,3,4,4,2,3,5,3,4,4,1,5,5
2102,Top Chef,3,3,3,3,3,2,3,1,2,2,3,1,3,5,1,4,4,1,3,2
2102,Iron Chef America,3,3,4,2,2,1,2,2,3,1,4,1,3,4,2,4,3,1,3,2
2102,Project Runway,4,5,4,4,3,2,3,1,1,2,3,1,2,5,1,5,2,1,3,4
2102,My Super Sweet 16,3,4,4,4,3,3,3,1,1,3,4,1,2,5,1,3,3,1,4,3
2102,What Not to Wear,5,4,5,3,4,4,4,3,3,1,4,2,3,4,1,4,4,2,3,1
2103,My Super Sweet 16,5,4,4,5,4,3,2,4,2,2,4,1,4,4,2,5,2,2,5,2
2103,What Not to Wear,4,4,3,4,3,3,3,3,4,3,4,1,5,3,1,4,5,4,4,1
2103,Real World XVIII Denver Launch,5,4,5,5,3,4,4,2,3,4,4,2,3,5,1,4,4,1,4,4
2103,America's Next Top Model,5,5,4,4,4,4,4,3,3,4,4,1,3,4,1,4,4,3,2,4
2103,Grey's Anatomy,5,4,4,4,4,3,2,2,3,3,5,1,2,5,1,5,4,2,1,1
2106,Real World XVIII Denver Launch,5,5,5,5,5,5,5,1,1,5,5,1,1,5,3,5,5,1,4,5
2106,Dancing with the Stars,5,5,5,5,5,5,5,1,1,3,5,1,1,5,3,5,5,1,3,5
2106,Grey's Anatomy,4,4,5,4,4,5,4,3,3,4,5,3,3,5,3,4,3,1,5,3
2107,CSI: Crime Scene Investigation,4,4,2,4,3,2,1,3,2,2,3,3,2,5,1,4,2,1,4,3
2109,Top Chef,4,3,3,4,4,3,2,1,2,3,3,1,2,4,1,3,4,2,3,3
2109,Trading Spaces: All Stars,4,4,3,4,4,3,2,1,2,3,3,2,2,4,3,3,4,1,3,2
2109,Project Runway,5,4,4,5,4,3,3,1,1,4,5,2,2,5,3,5,3,1,4,3
2109,What Not to Wear,3,3,3,4,4,3,2,2,1,3,3,2,2,4,1,4,3,1,3,4
2109,Bones,3,3,3,4,4,3,2,1,1,4,3,1,3,3,1,2,4,1,2,3
2109,Ugly Betty,4,3,3,4,4,4,2,2,1,4,4,1,3,4,1,3,3,1,2,2
2111,Project Runway,4,5,3,5,4,3,3,1,1,3,3,3,3,5,3,5,5,3,3,5
2111,My Super Sweet 16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2111,Real World XVIII Denver Launch,3,3,3,3,5,3,3,5,5,3,3,3,3,3,3,5,1,3,5,3
2111,America's Next Top Model,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
2114,Law and Order: Criminal Intent,4,4,3,4,4,3,1,1,3,3,1,2,3,4,1,3,3,1,4,3
2114,CSI: Crime Scene Investigation,4,4,4,4,4,4,4,4,4,3,2,1,3,3,1,3,3,1,4,3
2115,Two and a Half Men,3,3,3,3,4,3,3,4,2,2,4,3,4,4,2,4,3,2,4,3
2115,CSI: Crime Scene Investigation,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
